id,STAR_WHITE_DWARF,STAR_CATY_VAR,STAR_BROWN_DWARF,SERENDIPITY_RED,REDDEN_STD,STAR_BHB,GALAXY,SERENDIPITY_DISTANT,QSO,SKY,STAR_RED_DWARF,ROSAT_D,STAR_PN,SERENDIPITY_FIRST,STAR_CARBON,SPECTROPHOTO_STD,STAR_SUB_DWARF,SERENDIPITY_MANUAL,SERENDIPITY_BLUE
199991,1.9180928e-07,9.5613636e-08,4.3053333e-05,0.15101936,2.1437938e-08,2.8373051e-07,4.5155986e-08,3.1387438e-06,0.0002269523,1.815213e-08,0.8474307,0.001138035,1.2551944e-09,6.459226e-07,5.7691335e-07,1.661962e-07,1.3595043e-10,0.00013338974,3.2904102e-06
199992,1.5557416e-05,4.0437016e-08,2.1071875e-09,1.1427952e-06,2.6555684e-08,2.1203628e-09,0.00019504059,5.5831806e-05,0.8666711,1.18113315e-08,6.988649e-08,0.0460746,1.4616978e-06,0.086746946,6.1499236e-06,1.0130597e-07,1.1997023e-10,1.8778139e-05,0.00021318691
199993,1.3713395e-07,1.7886832e-09,5.890016e-11,5.1746354e-11,1.3278956e-06,1.5988479e-10,0.997233,1.2303139e-09,4.217575e-05,1.7757007e-10,2.9785382e-12,0.0024341783,8.86648e-12,0.00028919143,1.3627435e-08,5.795776e-09,1.6602658e-11,1.4419792e-08,6.794391e-09
199994,1.1322401e-05,7.064983e-05,4.8153753e-10,1.7964442e-08,7.379791e-10,1.5539458e-08,1.9884114e-07,0.00019508366,0.13495389,2.100335e-09,7.8728215e-09,0.014859354,3.530343e-06,0.019224582,7.152521e-10,3.048192e-09,3.0403533e-09,1.4706585e-06,0.83067983
199995,2.3315554e-09,3.6722096e-09,3.6649537e-09,2.320065e-06,1.199449e-10,5.143873e-10,2.084675e-08,1.9681536e-06,4.8726983e-05,1.0835277e-09,0.99791914,0.0020191255,1.2808486e-10,8.15029e-06,2.6982367e-09,4.4532392e-10,6.8937895e-13,1.4108817e-08,4.9269534e-07
199996,0.0013527137,1.5031139e-08,4.0053003e-08,1.0539787e-07,0.9778993,0.004698614,2.4081187e-06,4.240638e-05,0.0009509764,2.763901e-08,7.609573e-08,0.015048045,3.200186e-09,6.422026e-07,5.4246005e-08,1.5238985e-06,7.3690394e-08,3.363871e-08,2.9752491e-06
199997,0.00021392661,1.9952528e-05,4.6201603e-09,1.5436514e-08,2.4344313e-08,5.7309652e-08,2.2538025e-07,0.25697687,0.0015841408,2.189331e-08,9.3696386e-08,0.0032520506,1.0088202e-06,0.00018983982,2.3914515e-08,1.1295059e-08,1.3794118e-08,0.00094751955,0.7368141
199998,1.8425624e-05,4.8096895e-09,1.2432717e-09,7.3835444e-09,1.9029861e-06,0.00032165291,1.1741333e-06,1.956412e-06,0.00010855231,1.1504636e-09,1.7452972e-08,0.0014625718,3.9711644e-11,2.4030305e-07,6.163091e-09,0.99808156,2.8738327e-09,2.0896525e-08,1.8553754e-06
199999,2.709508e-07,1.680248e-08,7.984493e-11,6.3253643e-12,4.323481e-07,6.212755e-08,0.9983494,1.1604684e-09,0.00044052722,2.6046845e-11,7.460557e-11,0.0012058509,1.7868004e-12,3.185557e-06,1.2092745e-09,2.5397628e-07,3.4797273e-11,1.1235508e-09,4.5832156e-09
200000,0.00091519655,0.0058572767,2.0437263e-08,1.0402687e-06,5.747674e-08,9.449231e-06,2.0359973e-06,0.00017286772,0.42290705,2.7075902e-08,2.4918182e-07,0.017124966,4.355744e-06,0.066311575,8.136925e-08,1.6697001e-07,2.1078604e-07,1.1274277e-06,0.48669225
200001,1.3867434e-06,0.9917446,3.9697188e-09,1.0051696e-09,3.54617e-07,1.9434724e-07,3.643174e-05,1.9342579e-06,0.00082925055,1.9553024e-08,1.19162635e-08,0.006741136,4.2865603e-10,1.1628985e-06,4.756447e-06,6.219094e-07,0.00062824646,1.938617e-07,9.777175e-06
200002,8.429471e-08,5.102807e-11,7.05944e-12,2.742532e-12,1.0004924e-06,3.3849382e-10,0.9994312,2.3761204e-10,2.0616719e-05,1.6289158e-11,5.38915e-13,0.0005354997,3.519446e-12,1.16270485e-05,4.88046e-10,3.3123204e-10,8.902815e-13,4.7430787e-10,8.527589e-10
200003,0.0007645299,1.5663237e-07,1.2029813e-07,3.8975168e-06,6.4821256e-06,4.851683e-05,0.025170226,2.2107884e-05,0.7062289,4.3351065e-07,4.6645248e-08,0.12525095,1.2821049e-06,0.14220485,0.00023039668,7.9137175e-07,1.7034954e-07,9.630407e-06,5.6556302e-05
200004,1.2829067e-05,5.6367044e-05,2.3390718e-09,4.4689656e-07,7.421131e-09,1.097717e-06,3.1728115e-07,0.0001243357,0.5686497,3.1214626e-09,2.154737e-07,0.008478485,5.21522e-06,0.04229872,1.8970765e-09,8.9244345e-09,2.3184001e-09,9.688242e-07,0.38037127
200005,1.6347842e-07,5.044333e-11,1.9321225e-11,1.0914671e-11,5.4060894e-07,1.1484633e-10,0.9986945,2.88488e-10,8.810551e-06,4.067051e-11,7.555971e-13,0.0012477139,1.0581748e-11,4.8269667e-05,1.2798166e-09,8.6548996e-10,1.7034075e-12,5.404296e-09,2.4782296e-09
200006,1.45857e-08,1.31572655e-08,1.2543975e-07,0.0009751488,6.781748e-10,6.714347e-09,9.861915e-09,1.7432359e-06,4.911085e-05,1.8607516e-09,0.99789846,0.0010723958,2.5843427e-10,9.514079e-07,1.4463582e-08,1.1777373e-08,2.5725223e-12,9.111322e-07,1.0842583e-06
200007,7.956364e-07,4.1939024e-10,4.5546067e-11,8.1065744e-11,1.9732662e-08,3.6848649e-09,0.9992956,3.2294691e-09,0.00039082812,8.350727e-10,1.1864961e-11,0.00030789833,8.498998e-09,4.681105e-06,6.651602e-09,4.5381507e-10,1.185408e-11,2.0974484e-08,4.9870035e-08
200008,3.5184667e-07,2.2235982e-07,2.1290802e-08,6.390976e-09,1.6413887e-07,1.501717e-08,0.9569997,1.8815581e-07,0.00014632971,1.8247741e-08,1.256043e-09,0.0020383063,5.834175e-09,0.040810864,3.408157e-07,3.811427e-08,5.6755147e-07,2.3496218e-06,3.8137705e-07
